,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
w73,37.911,23.508,31.208,12.207,22.671,16.258,21.953,26.003,24.84,10.767,12.866,11.832,11.956,30.164,27.488,39.359,38.785,26.249,36.347,31.561,25.331,16.951,17.207,13.036
w74,18.285,10.779,14.849,2.752,6.706,4.264,6.739,0.327,4.384,12.22,4.799,2.617,9.09,7.177,1.338,28.742,24.791,21.9,25.52,2.656,6.086,25.047,25.35,7.875
w75,34.187,47.044,42.269,3.963,7.871,7.832,11.108,17.303,26.634,10.693,22.689,16.872,6.473,12.067,21.304,30.67,38.475,33.575,31.102,30.581,10.6,18.654,8.731,25.708
w76,32.439,32.235,35.254,5.259,4.748,5.853,15.505,26.072,46.907,1.865,15.043,25.818,8.363,10.723,11.521,40.606,44.796,46.77,29.696,28.433,40.614,42.274,47.678,48.155
w77,26.293,25.534,34.164,8.946,15.774,25.818,13.429,29.47,27.543,12.295,11.564,1.546,1.204,27.799,20.202,33.958,22.016,17.518,28.487,25.633,29.001,25.517,29.543,21.482
w78,36.982,37.806,37.891,3.569,4.303,16.304,2.213,4.025,8.658,10.592,20.724,22.858,12.142,34.558,45.125,33.078,44.169,45.914,32.507,37.12,41.966,33.729,22.044,31.036
w79,45.121,45.3,45.918,2.365,3.652,7.211,8.189,6.986,10.423,4.39,5.318,11.154,0.77,8.357,23.293,41.411,46.876,47.9,35.791,30.084,25.984,19.609,32.976,33.482
w80,36.127,35.105,38.764,13.775,31.463,34.176,22.932,17.094,13.436,16.198,15.326,11.982,6.086,10.927,10.412,31.031,26.059,39.539,37.567,34.188,24.678,20.519,16.697,22.524
w81,46.877,56.669,51.441,3.389,10.833,10.213,3.704,17.978,18.064,4.63,11.561,5.223,6.615,11.043,15.975,34.562,32.475,25.414,26.529,28.598,49.173,30.522,37.384,44.867
w82,31.301,27.756,24.774,1.691,4.044,17.327,11.207,9.138,2.31,4.503,3.299,23.853,13.939,14.559,6.537,36.321,31.4,32.093,18.743,10.669,11.325,29.196,30.796,28.599
w83,55.819,55.447,58.703,8.199,21.058,16.575,12.735,12.749,9.696,3.192,2.186,16.532,19.695,25.755,10.996,34.882,28.655,18.293,25.048,23.488,21.509,24.166,30.765,28.458
w84,33.054,19.935,23.035,5.736,6.434,14.939,1.027,5.872,15.325,6.041,18.263,17.238,10.517,13.962,1.927,38.876,50.395,52.522,41.526,48.157,41.227,28.042,22.421,24.82
w85,42.737,31.773,19.732,11.818,21.298,17.031,10.369,6.533,10.821,19.072,27.887,30.732,11.917,11.287,14.941,34.793,29.036,41.018,35.896,27.447,29.694,26.304,28.129,36.413
w86,44.075,44.031,39.857,1.209,13.274,20.81,15.676,6.645,6.584,14.07,33.908,30.034,18.59,21.586,25.091,29.082,26.008,23.268,37.695,42.803,44.401,22.178,12.516,5.301
w87,33.562,23.761,12.299,8.557,9.916,16.841,14.738,22.654,27.845,17.761,17.931,20.849,3.663,7.778,0.439,43.321,48.103,42.373,21.224,27.355,33.923,29.138,26.316,22.423
w88,44.278,49.89,56.857,8.448,10.286,21.419,12.246,18.943,13.862,9.542,10.137,4.013,2.716,24.635,21.15,35.985,43.134,34.951,39.811,40.565,51.893,22.417,14.539,21.576
w89,36.237,35.398,40.154,10.643,14.699,9.358,10.747,14.523,10.845,11.688,12.523,12.136,19.102,19.955,24.647,24.913,36.633,27.753,33.542,23.909,21.301,33.418,44.926,59.961
w90,39.638,50.427,49.161,10.675,9.474,20.718,9.538,11.092,15.146,9.301,32.92,50.064,5.034,0.958,15.562,31.355,25.611,26.473,15.46,11.372,5.114,24.079,33.988,32.659
w91,32.295,24.447,12.369,15.118,27.231,43.591,2.355,16.62,12.823,15.481,12.522,3.98,14.279,17.985,15.113,40.673,50.635,59.004,34.324,26.5,32.753,27.499,29.406,24.677
w92,34.674,24.386,26.988,8.693,25.795,19.315,9.048,22.217,26.205,15.489,13.125,1.629,5.258,16.62,22.507,32.195,37.018,28.962,46.972,53.574,57.049,31.887,33.707,36.888
w93,44.039,62.179,60.766,2.989,3.578,6.312,17.741,5.02,11.986,12.038,8.686,13.418,0.122,15.831,14.851,42.159,39.668,35.235,25.964,7.134,15.83,20.433,20.719,10.27
w94,64.669,79.264,77.846,14.369,9.249,5.875,24.724,34.797,39.655,10.695,16.875,14.38,17.006,26.325,25.818,53.103,55.828,49.149,59.889,62.167,77.308,30.801,26.684,48.33
w95,47.729,40.414,50.846,19.607,36.854,42.271,1.002,5.548,2.38,4.428,6.049,11.718,21.378,22.738,16.691,27.432,33.644,36.954,26.025,17.538,15.172,26.1,34.532,37.069
w96,47.001,49.926,57.886,14.136,15.943,4.287,10.089,23.247,17.911,5.331,12.013,13.755,17.172,12.113,10.547,35.59,19.215,25.315,45.695,53.655,57.761,17.613,9.761,17.611
w97,34.187,47.044,42.269,3.963,7.871,7.832,11.108,17.303,26.634,10.693,22.689,16.872,6.473,12.067,21.304,30.67,38.475,33.575,31.102,30.581,10.6,18.654,8.731,25.708
w98,41.183,40.523,46.085,9.267,13.327,12.587,11.523,14.32,19.649,17.587,14.208,22.697,20.594,20.873,36.748,33.784,28.766,36.576,20.025,18.37,14.417,26.599,36.797,29.284
w99,43.029,38.441,33.094,6.991,8.553,10.883,6.391,16.892,24.899,8.528,22.505,38.273,12.773,11.265,20.78,43.27,55.018,50.02,29.667,21.635,41.867,13.782,16.161,26.904
w100,26.293,25.534,34.164,8.946,15.774,25.818,13.429,29.47,27.543,12.295,11.564,1.546,1.204,27.799,20.202,33.958,22.016,17.518,28.487,25.633,29.001,25.517,29.543,21.482
w101,37.911,23.508,31.208,12.207,22.671,16.258,21.953,26.003,24.84,10.767,12.866,11.832,11.956,30.164,27.488,39.359,38.785,26.249,36.347,31.561,25.331,16.951,17.207,13.036
w102,18.285,10.779,14.849,2.752,6.706,4.264,6.739,0.327,4.384,12.22,4.799,2.617,9.09,7.177,1.338,28.742,24.791,21.9,25.52,2.656,6.086,25.047,25.35,7.875
w103,55.819,55.447,58.703,8.199,21.058,16.575,12.735,12.749,9.696,3.192,2.186,16.532,19.695,25.755,10.996,34.882,28.655,18.293,25.048,23.488,21.509,24.166,30.765,28.458
w104,32.439,32.235,35.254,5.259,4.748,5.853,15.505,26.072,46.907,1.865,15.043,25.818,8.363,10.723,11.521,40.606,44.796,46.77,29.696,28.433,40.614,42.274,47.678,48.155
w105,44.278,49.89,56.857,8.448,10.286,21.419,12.246,18.943,13.862,9.542,10.137,4.013,2.716,24.635,21.15,35.985,43.134,34.951,39.811,40.565,51.893,22.417,14.539,21.576
w106,36.982,37.806,37.891,3.569,4.303,16.304,2.213,4.025,8.658,10.592,20.724,22.858,12.142,34.558,45.125,33.078,44.169,45.914,32.507,37.12,41.966,33.729,22.044,31.036
w107,45.121,45.3,45.918,2.365,3.652,7.211,8.189,6.986,10.423,4.39,5.318,11.154,0.77,8.357,23.293,41.411,46.876,47.9,35.791,30.084,25.984,19.609,32.976,33.482
w108,36.127,35.105,38.764,13.775,31.463,34.176,22.932,17.094,13.436,16.198,15.326,11.982,6.086,10.927,10.412,31.031,26.059,39.539,37.567,34.188,24.678,20.519,16.697,22.524
w109,46.877,56.669,51.441,3.389,10.833,10.213,3.704,17.978,18.064,4.63,11.561,5.223,6.615,11.043,15.975,34.562,32.475,25.414,26.529,28.598,49.173,30.522,37.384,44.867
w110,31.301,27.756,24.774,1.691,4.044,17.327,11.207,9.138,2.31,4.503,3.299,23.853,13.939,14.559,6.537,36.321,31.4,32.093,18.743,10.669,11.325,29.196,30.796,28.599
w111,29.291,27.07,22.323,7.911,11.323,4.954,10.059,19.612,31.451,16.466,26.151,29.008,4.916,11.579,8.361,34.418,21.966,9.967,38.943,47.521,54.625,41.303,51.926,45.807
w112,33.054,19.935,23.035,5.736,6.434,14.939,1.027,5.872,15.325,6.041,18.263,17.238,10.517,13.962,1.927,38.876,50.395,52.522,41.526,48.157,41.227,28.042,22.421,24.82
w113,42.737,31.773,19.732,11.818,21.298,17.031,10.369,6.533,10.821,19.072,27.887,30.732,11.917,11.287,14.941,34.793,29.036,41.018,35.896,27.447,29.694,26.304,28.129,36.413
w114,44.075,44.031,39.857,1.209,13.274,20.81,15.676,6.645,6.584,14.07,33.908,30.034,18.59,21.586,25.091,29.082,26.008,23.268,37.695,42.803,44.401,22.178,12.516,5.301
w115,33.562,23.761,12.299,8.557,9.916,16.841,14.738,22.654,27.845,17.761,17.931,20.849,3.663,7.778,0.439,43.321,48.103,42.373,21.224,27.355,33.923,29.138,26.316,22.423
w116,44.069,51.545,56.511,10.714,11.551,22.34,8.514,11.747,11.851,6.176,6.88,15.177,10.16,7.706,9.51,33.934,46.082,46.091,25.134,27.096,17.578,29.661,31.422,27.586
w117,36.237,35.398,40.154,10.643,14.699,9.358,10.747,14.523,10.845,11.688,12.523,12.136,19.102,19.955,24.647,24.913,36.633,27.753,33.542,23.909,21.301,33.418,44.926,59.961
w118,39.638,50.427,49.161,10.675,9.474,20.718,9.538,11.092,15.146,9.301,32.92,50.064,5.034,0.958,15.562,31.355,25.611,26.473,15.46,11.372,5.114,24.079,33.988,32.659
w119,32.295,24.447,12.369,15.118,27.231,43.591,2.355,16.62,12.823,15.481,12.522,3.98,14.279,17.985,15.113,40.673,50.635,59.004,34.324,26.5,32.753,27.499,29.406,24.677
w120,34.674,24.386,26.988,8.693,25.795,19.315,9.048,22.217,26.205,15.489,13.125,1.629,5.258,16.62,22.507,32.195,37.018,28.962,46.972,53.574,57.049,31.887,33.707,36.888
w121,44.039,62.179,60.766,2.989,3.578,6.312,17.741,5.02,11.986,12.038,8.686,13.418,0.122,15.831,14.851,42.159,39.668,35.235,25.964,7.134,15.83,20.433,20.719,10.27
w122,64.669,79.264,77.846,14.369,9.249,5.875,24.724,34.797,39.655,10.695,16.875,14.38,17.006,26.325,25.818,53.103,55.828,49.149,59.889,62.167,77.308,30.801,26.684,48.33
w123,47.729,40.414,50.846,19.607,36.854,42.271,1.002,5.548,2.38,4.428,6.049,11.718,21.378,22.738,16.691,27.432,33.644,36.954,26.025,17.538,15.172,26.1,34.532,37.069
w124,34.806,46.985,57.837,9.36,4.343,15.701,7.985,6.9,8.8,4.494,16.008,19.396,7.171,7.119,6.944,36.663,31.65,40.223,21.811,16.651,9.662,38.249,47.066,37.833
w125,29.242,19.89,33.926,12.099,12.358,12.409,8.663,8.182,7.414,7.947,14.719,12.292,10.887,5.36,5.103,41.194,34.966,25.299,48.524,54.516,52.259,26.86,30.132,25.767
w126,45.376,46.589,46.18,11.82,16.146,25.792,11.461,10.499,19.309,7.211,17.111,9.138,9.089,4.031,18.383,45.499,56.814,46.083,23.322,36.376,39.513,20.659,17.11,11.105
w127,18.285,10.779,14.849,2.752,6.706,4.264,6.739,0.327,4.384,12.22,4.799,2.617,9.09,7.177,1.338,28.742,24.791,21.9,25.52,2.656,6.086,25.047,25.35,7.875
w128,43.029,38.441,33.094,6.991,8.553,10.883,6.391,16.892,24.899,8.528,22.505,38.273,12.773,11.265,20.78,43.27,55.018,50.02,29.667,21.635,41.867,13.782,16.161,26.904
w129,37.911,23.508,31.208,12.207,22.671,16.258,21.953,26.003,24.84,10.767,12.866,11.832,11.956,30.164,27.488,39.359,38.785,26.249,36.347,31.561,25.331,16.951,17.207,13.036
w130,55.819,55.447,58.703,8.199,21.058,16.575,12.735,12.749,9.696,3.192,2.186,16.532,19.695,25.755,10.996,34.882,28.655,18.293,25.048,23.488,21.509,24.166,30.765,28.458
w131,44.278,49.89,56.857,8.448,10.286,21.419,12.246,18.943,13.862,9.542,10.137,4.013,2.716,24.635,21.15,35.985,43.134,34.951,39.811,40.565,51.893,22.417,14.539,21.576
w132,36.127,35.105,38.764,13.775,31.463,34.176,22.932,17.094,13.436,16.198,15.326,11.982,6.086,10.927,10.412,31.031,26.059,39.539,37.567,34.188,24.678,20.519,16.697,22.524
w133,31.301,27.756,24.774,1.691,4.044,17.327,11.207,9.138,2.31,4.503,3.299,23.853,13.939,14.559,6.537,36.321,31.4,32.093,18.743,10.669,11.325,29.196,30.796,28.599
w134,33.054,19.935,23.035,5.736,6.434,14.939,1.027,5.872,15.325,6.041,18.263,17.238,10.517,13.962,1.927,38.876,50.395,52.522,41.526,48.157,41.227,28.042,22.421,24.82
w135,32.439,32.235,35.254,5.259,4.748,5.853,15.505,26.072,46.907,1.865,15.043,25.818,8.363,10.723,11.521,40.606,44.796,46.77,29.696,28.433,40.614,42.274,47.678,48.155
w136,33.562,23.761,12.299,8.557,9.916,16.841,14.738,22.654,27.845,17.761,17.931,20.849,3.663,7.778,0.439,43.321,48.103,42.373,21.224,27.355,33.923,29.138,26.316,22.423
w137,36.982,37.806,37.891,3.569,4.303,16.304,2.213,4.025,8.658,10.592,20.724,22.858,12.142,34.558,45.125,33.078,44.169,45.914,32.507,37.12,41.966,33.729,22.044,31.036
w138,45.121,45.3,45.918,2.365,3.652,7.211,8.189,6.986,10.423,4.39,5.318,11.154,0.77,8.357,23.293,41.411,46.876,47.9,35.791,30.084,25.984,19.609,32.976,33.482
w139,64.669,79.264,77.846,14.369,9.249,5.875,24.724,34.797,39.655,10.695,16.875,14.38,17.006,26.325,25.818,53.103,55.828,49.149,59.889,62.167,77.308,30.801,26.684,48.33
